Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source,iso3c,facility_type_9,Tier,Tier_name
Ghana,Eastern,Abomosu Health Centre,Health Centre,MoH,6.30049,-0.73393,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Abompe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.196256,-0.879633,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Abotanso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.053497,-0.275395,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Achiase Health Centre,Health Centre,MoH,5.844417,-1.000667,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Adausena Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.34855,-1.0531,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Adawso Health Centre,Health Centre,MoH,5.94825,-0.21067,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Adeiso Health Centre,Health Centre,MoH,5.79986,-0.49067,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Adjena Health Centre,Health Centre,MoH,6.289262,0.054042,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Adjobue Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.95915,-1.077867,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Adoagire Hospital,Hospital,FBO,5.82287,-0.36002,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Adubease Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.053033,-1.1652,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Adukrom Health Centre,Health Centre,MoH,6.00807,-0.08046,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Adwafo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.19017,-1.05225,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Agavenya Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.06654,-0.22389,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Agogo Health Centre,Health Centre,MoH,6.25118,-0.22204,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Ahinkwa Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.323034,-0.334022,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Akenkenso Community Clinic,Clinic,MoH,5.82455,-1.13002,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Akim Bremang Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.77284,-0.60866,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Akim Oda District Hospital,District Hospital,MoH,5.92785,-0.98527,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Akote Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Akotekrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.86641,-1.15476,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Akpamu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.176183,-0.235628,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Akropong Health Centre,Health Centre,MoH,5.98148,-0.0779,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Akroso Health Centre,Health Centre,MoH,5.7654,-0.76977,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Akuse Government Hospital,Hospital,MoH,6.09765,0.125167,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Akwamufie Health Centre,Health Centre,MoH,6.279214,0.076916,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Amanfrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.10567,-0.51909,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Amoana Paroso Community Clinic,Clinic,MoH,6.51096,-0.9788,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Anweam Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.227953,-0.94669,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Anyinam Health Centre,Health Centre,MoH,6.27449,-0.54686,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Anyinase Health Centre,Health Centre,MoH,5.994167,-1.052133,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Apapam Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.148033,-0.596017,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Apedwa Health Centre,Health Centre,MoH,6.135767,-0.4941,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Apoli Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.94472,-1.15134,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Aponoapono Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.055266,-0.499934,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Aprade Health Centre,Health Centre,MoH,5.79261,-1.09415,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Asafo Health Centre,Health Centre,MoH,6.1095,-0.47282,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Asamankese Government District Hospital,District Hospital,MoH,5.85455,-0.67891,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Asesewa Hospital,Hospital,MoH,6.40154,-0.14682,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Asiakwa Health Centre,Health Centre,MoH,6.26179,-0.50206,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Asikasu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.775805,-0.561974,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Asikasu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,5.77744,-0.56414,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Asuboi Health Centre,Health Centre,MoH,5.9509,-0.41545,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Asuom Health Centre,Health Centre,MoH,6.277,-0.86879,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Atekyem Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Atibie Government District Hospital,District Hospital,MoH,6.58119,-0.73417,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Atua Government District Hospital,District Hospital,MoH,6.119267,-0.00193,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Atuobikrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.65979,-0.87424,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Awueregya Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.273417,-0.993,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Ayensu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.3333,0.1166,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Ayirebi Health Centre,Health Centre,MoH,6.08511,-1.12085,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Begoro District Hospital,District Hospital,MoH,6.39813,-0.36885,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Bepoase Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.315802,-0.30335,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Bepong Community Clinic,Clinic,MoH,6.59166,-0.49836,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Bepong Community Clinic,Clinic,MoH,6.59934,-0.70924,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Betom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Bishop Evangelical Community Clinic,Clinic,FBO,6.1204,-0.16421,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Boadua Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.0531,-0.79554,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Bomponso Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.165933,-0.392917,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Bonsu Health Centre,Health Centre,MoH,6.2827,-0.46385,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Boso Health Centre,Health Centre,MoH,6.50077,0.13783,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Bosuso Health Centre,Health Centre,MoH,6.29669,-0.40757,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Brekumanso Health Centre,Health Centre,MoH,5.91129,-0.62467,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Brenase Health Centre,Health Centre,MoH,6.18449,-1.14121,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Bruben Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Bukunor Comm Clinic,Clinic,MoH,6.22961,-0.10651,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Debrakrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Densuoano Clinic,Clinic,MoH,6.07298,-0.28757,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Eastern,Dodi ASantékrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,6.5515,0.1562,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Eastern,Dokrochiwa Health Centre,Health Centre,MoH,5.92898,-0.51504,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Eastern,Donkorkrom Presby District Hospital,District Hospital,FBO,7.04888,-0.07725,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Eastern,Doudukrom Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
