name,type,state,lat,lon
Murardih Rural Hospital,CHC,WEST BENGAL,23.586967000234253,86.82600000074767
Noapara BPHC,CHC,WEST BENGAL,23.5962669999997,88.181582999957
Harmadih RH,CHC,WEST BENGAL,23.6072169996502,86.80021700012891
Banda Rural Hospital,CHC,WEST BENGAL,23.6072329997928,86.55278299999368
Peterwar,CHC,JHARKHAND,23.610000000745057,85.6499999996058
Raniganj BPHC,CHC,WEST BENGAL,23.61334999981079,87.11858300007601
Illambazar RH,CHC,WEST BENGAL,23.624283000010617,87.53873299956582
Patratu,CHC,JHARKHAND,23.6349309995485,85.30331400037078
KHANDRA RH,CHC,WEST BENGAL,23.6515669999834,87.23134999991173
Laudoha Rural Hospital,CHC,WEST BENGAL,23.661099999761728,87.30378300012168
Jaridih,CHC,JHARKHAND,23.670000000446425,86.00999999973534
Ompi RH,CHC,TRIPURA,23.676899999639588,91.63530000010006
Bahadurpur Rural Hospital,CHC,WEST BENGAL,23.68953299977114,87.14313300008521
Ketugram BPHC,CHC,WEST BENGAL,23.69973299947268,88.04708300006203
Nanoor RH,CHC,WEST BENGAL,23.703249999856,87.86278300053996
Kaliganj RH,CHC,WEST BENGAL,23.72469999979798,88.23415000020375
Chakan,CHC,MAHARASHTRA,18.451746999924147,73.51367399979597
Sumandal,CHC,ORISSA,19.70903999956181,85.037299999687
Lanjigarh,CHC,ORISSA,19.712190000742293,83.363689999566
Jharigam,CHC,ORISSA,19.71279999953433,82.37128000008839
Surada,CHC,ORISSA,19.72690000002196,84.43866000030222
Chiliguda,CHC,ORISSA,19.73069999924542,82.9063899999232
Puntamba,CHC,MAHARASHTRA,19.76552999928439,74.61093099971193
Dodi,CHC,MAHARASHTRA,19.788989999194307,74.01535000012649
vikramgad,CHC,MAHARASHTRA,19.801486000416105,73.09448299948266
Vangaon,CHC,MAHARASHTRA,19.87413399978615,72.75438300054977
Bhandaria,CHC,JHARKHAND,23.73849799957559,83.8287399996252
Ramjibanpur RH,CHC,WEST BENGAL,23.739082999284808,87.96555000044692
Latehar Sadar,CHC,JHARKHAND,23.74364999950548,84.53649999959063
Wadrafnagar,CHC,CHATTISGARH,23.75111263958384,83.22058478064632
Kelejora Rural Hospital,CHC,WEST BENGAL,23.761817000187417,87.01031699998818
Salar BPHC,CHC,WEST BENGAL,23.775817000118277,88.10965000023755
Nirsa,CHC,JHARKHAND,23.779999999954278,86.71000000013699
Baghmara,CHC,JHARKHAND,23.790000000271984,86.19999999927971
Palashipara RH,CHC,WEST BENGAL,23.79178299955772,88.4473669995887
Keredari,CHC,JHARKHAND,23.800000000550053,85.00000000064452
Barkagaon,CHC,JHARKHAND,23.800000000550053,85.20000000011763
Nakrakonda RH,CHC,WEST BENGAL,23.804983000144425,87.26271700020179
Sultanpur RH,CHC,WEST BENGAL,23.80976699985049,87.58546700061925
Labpur RH,CHC,WEST BENGAL,23.815616999743995,87.79686700013687
Pithaikeary Rural Hospital,CHC,WEST BENGAL,23.81601699948551,86.87589999993392
Gomia,CHC,JHARKHAND,23.82999999938094,85.84999999997723
Govindpur,CHC,JHARKHAND,23.840000000199705,86.52000000059263
Tandwa,CHC,JHARKHAND,23.850000000506014,85.0299999995324
Mandu,CHC,JHARKHAND,23.8549999993077,85.44333300053802
Saktipur Rural Hospital,CHC,WEST BENGAL,23.86276699997665,88.19513299995475
Bharatpur Rural Hospital,CHC,WEST BENGAL,23.876183000035976,88.07979999934085
Hazaribagh Sadar,CHC,JHARKHAND,23.900000000060945,85.29999999940497
Churchu,CHC,JHARKHAND,23.900000000060945,85.4999999997764
Topchachi,CHC,JHARKHAND,23.900000000060945,86.19999999927971
Nala,CHC,JHARKHAND,23.92209499964561,87.03514400000685
Burwan Rural Hospital,CHC,WEST BENGAL,23.926433000195253,87.94213300058982
Amtala Rural Hospital,CHC,WEST BENGAL,23.92913299948025,88.45389999928908
Satpalsa Rural Hospital,CHC,WEST BENGAL,23.931400000190948,87.78496700050016
Rajnagar RH,CHC,WEST BENGAL,23.94403299958259,87.3240670005596
Barachaturi BPHC,CHC,WEST BENGAL,23.96368299959043,87.4723330003624
Natidanga RH,CHC,WEST BENGAL,23.96846699967309,88.54253300083882
Ref Kundhit  Hospital,CHC,JHARKHAND,23.97209599959464,87.15974199988233
Ref Dumri  Hospital,CHC,JHARKHAND,23.979999999899707,86.03000000049117
Tundi,CHC,JHARKHAND,23.979999999899707,86.45000000019314
MD Bazar RH,CHC,WEST BENGAL,23.98191699949833,87.58996699964393
Tisri,CHC,JHARKHAND,23.99000000024794,86.03000000049117
Ranka,CHC,JHARKHAND,23.991524000194666,83.78629399968099
Ichak,CHC,JHARKHAND,23.99999999946673,85.400000000489
Bishnugarh,CHC,JHARKHAND,23.99999999946673,85.70000000014782
Kumarghat Rural Hospital,CHC,TRIPURA,24.009799000492404,92.00240799986526
Panisagar CHC,CHC,TRIPURA,24.016020000465385,92.00927299982668
Khargram Rural Hospital,CHC,WEST BENGAL,24.019516999331007,87.99171699940858
Lesliganj,CHC,JHARKHAND,24.02509000032597,84.12770999996235
Karna Subarna B.P.H.C.,CHC,WEST BENGAL,24.026682999837927,88.17529999960352
Kadamtala CHC,CHC,TRIPURA,24.027385000336487,92.01269800022224
Panki,CHC,JHARKHAND,24.035687999915247,84.47764999988874
Pirtand,CHC,JHARKHAND,24.03999999951848,86.16000000046307
Narayanpur,CHC,JHARKHAND,24.043118999457192,86.61615299971005
Gokarna Rural Hospital,CHC,WEST BENGAL,24.04411700017343,88.11118299952442
Ranishwar,CHC,JHARKHAND,24.04580000007949,87.40972000015611
Hariharpara B.P.H.C.,CHC,WEST BENGAL,24.045900000224904,88.41269999947487
CHC khutar,CHC,MADHYA PRADESH,24.04699999996602,82.53400000061048
Ref SimariaHospital,CHC,JHARKHAND,24.04999999983829,84.93000000024504
Mollarpur Rural Hospital,CHC,WEST BENGAL,24.07549999988546,87.71331699973963
Katkamsandi,CHC,JHARKHAND,24.09999999920972,85.20000000011763
Barkatta,CHC,JHARKHAND,24.09999999920972,86.60000000002253
Karon,CHC,JHARKHAND,24.115943999845783,86.73296599990739
Sadikhans Dear Rural Hospital,CHC,WEST BENGAL,24.11861699998686,88.64353300020892
Myorpur,CHC,UTTARPRADESH,24.1229339993624,83.04971099956404
Manatu,CHC,JHARKHAND,24.13234000000074,84.23955999955608
Baswa Rural Hospital,CHC,WEST BENGAL,24.135330999962783,87.87669099983968
Dhurki,CHC,JHARKHAND,24.14024800070652,83.44834800000099
Islampur Rural Hospital,CHC,WEST BENGAL,24.15566700032999,88.47053300027395
Masalia,CHC,JHARKHAND,24.159400000753426,87.18139000045102
Gandey,CHC,JHARKHAND,24.180000000169787,86.28999999953668
Nabagram B.P.H.C.,CHC,WEST BENGAL,24.192382999535784,88.09466699961371
Chakmondola BPHC,CHC,WEST BENGAL,24.198983000211108,87.72344999973775
Chatra Sadar,CHC,JHARKHAND,24.19999999990668,84.86999999977428
Patan,CHC,JHARKHAND,24.20211899974893,84.17783999930242
Anpara,CHC,UTTARPRADESH,24.20723600048947,82.80190599970801
Godhanpara Rural Hospital,CHC,WEST BENGAL,24.21891700007393,88.5491830007151
Shikaripara,CHC,JHARKHAND,24.237799999661902,87.47638999969628
Palajori,CHC,JHARKHAND,24.24044800018555,87.00260899940459
Sarath,CHC,JHARKHAND,24.257560999736985,86.83992599959073
Birni,CHC,JHARKHAND,24.269999999571457,85.92999999940714
Pratappur,CHC,JHARKHAND,24.28999999990998,84.63000000058622
Itkhori,CHC,JHARKHAND,24.28999999990998,85.15999999950435
Barhi,CHC,JHARKHAND,24.29999999988142,85.400000000489
Bengabad,CHC,JHARKHAND,24.29999999988142,86.35999999993616
Lohapur BPHC,CHC,WEST BENGAL,24.3002249999155,87.95360599953096
Kanapukur RH,CHC,WEST BENGAL,24.304482999804605,88.2958829999779
CHC ITAR,CHC,MADHYA PRADESH,24.306193999500643,82.28955699960422
Nashipur B.P.H.C.,CHC,WEST BENGAL,24.307599999934027,88.38251700028887
Pakuria,CHC,JHARKHAND,24.330000000409097,87.6399999997979
Jama,CHC,JHARKHAND,24.35030000001392,87.1461099998688
Kathikund,CHC,JHARKHAND,24.35829999970863,87.42082999977241
Jainagar,CHC,JHARKHAND,24.369887999784844,85.6460559993515
Jamua,CHC,JHARKHAND,24.38000000050587,86.2699999996792
Sarwan,CHC,JHARKHAND,24.38761299940793,86.78358900006525
Bhawnathpur,CHC,JHARKHAND,24.38999999998073,83.57000000005506
Kanhe Phata,CHC,MAHARASHTRA,18.452790999896404,73.35380900065533
Trimbak,CHC,MAHARASHTRA,19.8855099999026,73.5336599994097
Mokhada,CHC,MAHARASHTRA,19.90424100072156,73.3227539996365
NSKMC Indira Gandhi Hospital,CHC,MAHARASHTRA,20.00000000010393,73.47000000016341
Yeola,CHC,MAHARASHTRA,20.0259799997068,74.42968999998915
Deogaon Rangari,CHC,MAHARASHTRA,20.03610599982598,75.03355800029142
Harsul,CHC,MAHARASHTRA,20.090090000290267,73.40226000022034
Talasari,CHC,MAHARASHTRA,20.103780000079126,72.91104599977592
Nagarsul,CHC,MAHARASHTRA,20.13730999955968,74.59752999967708
Lasalgaon,CHC,MAHARASHTRA,20.175069999643817,74.27477000011217
Jarmundi,CHC,JHARKHAND,24.39359999969788,87.04999999951075
Devipur,CHC,JHARKHAND,24.398751999808987,86.58920099985255
Krishnapur Rural Hospital,CHC,WEST BENGAL,24.409080180238607,88.2514604297275
Ref Rajdhanwar Hospital,CHC,JHARKHAND,24.409999999530328,85.98000000084745
Bairdaha,CHC,MADHYA PRADESH,24.418625000120063,82.36821500044128
Gopikandar,CHC,JHARKHAND,24.425800000169797,87.48638999962505
Hunterganj,CHC,JHARKHAND,24.43000000055756,84.81000000020181
Rajnagar B.P.H.C.,CHC,WEST BENGAL,24.433249999704827,88.0901669996907
Murarai Rural Hospital,CHC,WEST BENGAL,24.44319999994397,87.84951700022431
Teghari B.P.H.C.,CHC,WEST BENGAL,24.452866999785165,88.13096700037015
Ref. Hospital Domchanch,CHC,JHARKHAND,24.471857999449075,85.68714500063422
Chitrangi,CHC,MADHYA PRADESH,24.47513999978563,82.54231166996331
Maheshpur,CHC,JHARKHAND,24.479999999982866,87.74999999991236
Deori,CHC,JHARKHAND,24.51000000046659,86.19000000024928
Amrapara,CHC,JHARKHAND,24.51000000046659,87.56000000036799
Mohanpur,CHC,JHARKHAND,24.51231900070795,86.81640300032674
Chopan,CHC,UTTARPRADESH,24.52908300014384,83.01681500018509
Hariharganj,CHC,JHARKHAND,24.54209000016529,84.27852300027673
RH Nauhatta,CHC,BIHAR,24.54329999975568,83.81810000036216
RH Chakai,CHC,BIHAR,24.549681669783084,86.39956666942605
Ramgarh,CHC,JHARKHAND,24.57390000011203,87.25694000018663
Saraiyahat,CHC,JHARKHAND,24.588900000365992,87.02111000031037
RH Kutumba,CHC,BIHAR,24.61495560030903,84.22821980036002
Pakur Sadar,CHC,JHARKHAND,24.629999999538075,87.8300000002406
Poraiyahat,CHC,JHARKHAND,24.675546000376627,87.17170200069182
Littipara,CHC,JHARKHAND,24.690000000691263,87.61000000001168
RH Adhaura,CHC,BIHAR,24.697823069990225,83.61485634968815
Hiranpur,CHC,JHARKHAND,24.7000000002884,87.70000000026866
Mohanpur CHC,CHC,ASSAM,24.742400000460822,92.62639999987356
RH Katoria,CHC,BIHAR,24.749615979943368,86.72476070994881
Sunderpahari,CHC,JHARKHAND,24.75354500018447,87.36370299932817
Farakka B.P.H.C.,CHC,WEST BENGAL,24.77711699931839,87.92491700017209
RH Bounsi,CHC,BIHAR,24.800500000078408,87.01373700036089
Hallia,CHC,UTTARPRADESH,24.827972000496423,82.32612699979904
NAUGARH,CHC,UTTARPRADESH,24.83101400025603,83.25624400053417
Godda Sadar,CHC,JHARKHAND,24.831231000313142,87.21306700036246
Barharwa,CHC,JHARKHAND,24.850000000192026,87.76999999976984
Silampur RH,CHC,WEST BENGAL,24.86318300018449,88.01595000012372
Rajgarh,CHC,UTTARPRADESH,24.86474199945921,82.8569450001233
Barhait,CHC,JHARKHAND,24.88000000021448,87.60000000008297
RH Laxmipur,CHC,BIHAR,24.88605099965585,86.39386400050907
Katigorah Modal Hospital,CHC,ASSAM,24.91373300003456,92.50029999977504
Pathargama,CHC,JHARKHAND,24.945326000070192,87.28113799984332
Kalain CHC,CHC,ASSAM,24.968316999805896,92.57259999991558
Bangitola RH,CHC,WEST BENGAL,24.975067000258218,88.00493299949554
Pathna,CHC,JHARKHAND,24.97999999961183,87.61000000001168
R N Roy RH,CHC,WEST BENGAL,24.98378299989581,88.24831699996959
Lalganj,CHC,UTTARPRADESH,25.01121599980521,82.36342799956476
Mahagama,CHC,JHARKHAND,25.03000000019131,87.31999999938333
Borio,CHC,JHARKHAND,25.03000000019131,87.58999999925591
Moulpur RH,CHC,WEST BENGAL,25.030666999678992,88.13843300020609
CHAKIYA,CHC,UTTARPRADESH,25.05696499955138,83.2237290000234
RH Haspura,CHC,BIHAR,25.06088200053457,84.51702699998786
Boarijore,CHC,JHARKHAND,25.06363899965755,87.47224000047595
Manikchak RH,CHC,WEST BENGAL,25.081749999162778,87.89773299961266
Pandari,CHC,UTTARPRADESH,25.08558300009152,82.73983999984792
Taljhari,CHC,JHARKHAND,25.10000000050608,87.72999999915658
Manda,CHC,UTTARPRADESH,25.10482599976657,82.2619090003359
Chacheri Mor Chunar,CHC,UTTARPRADESH,25.11544099986212,82.84182699978025
Araidanga Rural Hospital,CHC,WEST BENGAL,25.118267000073136,87.98911700009188
Ref Thakur Gangti Hospital,CHC,JHARKHAND,25.130100999766032,87.45420500062379
Shikhar,CHC,UTTARPRADESH,25.13405499965218,82.8154220002689
Chunar,CHC,UTTARPRADESH,25.13457800012366,82.89114299970872
Vindhyachal,CHC,BIHAR,25.14404000000104,85.58205000049875
Vijaypur,CHC,UTTARPRADESH,25.153102000263186,82.38480099977386
Chilh,CHC,UTTARPRADESH,25.170541999372087,82.54928600028471
Gazole RH,CHC,WEST BENGAL,25.17959299978373,88.15383699988108
Meharma,CHC,JHARKHAND,25.180855000359447,87.34942899943223
Gursandi,CHC,UTTARPRADESH,25.18555300057554,82.63104300020578
RH Ghoshi,CHC,BIHAR,25.18976819990231,85.11452240017357
Bamongola RH,CHC,WEST BENGAL,25.191265000067325,88.38523100030669
Ratua Rural Hospital,CHC,WEST BENGAL,25.194133000002893,87.93163300017058
RH Asthawan,CHC,BIHAR,25.2153749991946,85.62227299979646
Hatimari RH,CHC,WEST BENGAL,25.22294999976906,88.20173299960229
RH Nathnagar,CHC,BIHAR,25.226417610525168,86.93262991986977
CHC Aurai,CHC,UTTARPRADESH,25.2675000004662,82.553699999994
HATHI BAZAR,CHC,UTTARPRADESH,25.26967100012192,82.84480100008909
Hili Rural Hospital,CHC,WEST BENGAL,25.279423329935277,88.99202167028416
Khaspur Rural Hospital,CHC,WEST BENGAL,25.29004999989611,88.74794999957865
RH Ramgarh,CHC,BIHAR,25.292670429963056,83.65976552924306
CHC Deegh,CHC,UTTARPRADESH,25.29751799994691,82.3035320006477
Tapan Rural Hospital,CHC,WEST BENGAL,25.306799999678084,88.5647999999271
RH Chandi,CHC,BIHAR,25.320130000097983,85.40623000024071
Malatipur RH,CHC,WEST BENGAL,25.322932999822992,88.01921700033553
RH Paliganj,CHC,BIHAR,25.3271021005216,84.80073150020557
Mashaldabazar Rural Hospital,CHC,WEST BENGAL,25.329816999677025,87.92858300059206
SAKALDIHA,CHC,UTTARPRADESH,25.34379799957248,83.25593799931407
RH Maithani,CHC,BIHAR,25.37419167052117,86.15993167011099
Harirampur Rural Hospital,CHC,WEST BENGAL,25.374416999899413,88.26958300004853
Bhadohi,CHC,UTTARPRADESH,25.385663000565973,82.58517199986603
Mahad,CHC,MAHARASHTRA,18.45898999966369,73.26121500003111
Rakholi,CHC,DADAR & NAGAR HAVELI,20.221900000154925,73.02479999927556
Zodga,CHC,MAHARASHTRA,20.23690000046301,74.39740999965505
Dindori,CHC,MAHARASHTRA,20.244300000164746,73.81660000008301
Peint,CHC,MAHARASHTRA,20.25844700035908,73.50305299990117
Bhilad,CHC,GUJARAT,20.275797089641905,72.88394960022805
Mehunbare,CHC,MAHARASHTRA,20.2829739999198,74.95061900071276
Surgana,CHC,MAHARASHTRA,20.3002499999146,73.49055999988755
Sutharpada,CHC,GUJARAT,20.30650284035389,73.37390198961947
Dadra,CHC,DADAR & NAGAR HAVELI,20.325300000247992,72.96399999963698
Rashidpur Rural Hospital,CHC,WEST BENGAL,25.39402133997489,88.40584600028241
Kumarganj Rural Hospital,CHC,WEST BENGAL,25.40583281031201,88.75559829992513
RH Sandesh,CHC,BIHAR,25.407433170048996,84.74010371928505
Harishchandrapur RH,CHC,WEST BENGAL,25.416349999861023,87.88918300002844
Chaloon Block Primary Health Centre,CHC,WEST BENGAL,25.44199999992928,88.61749999934494
Itahar Rural Hospital,CHC,WEST BENGAL,25.45185000070492,88.17403299955713
CHC SURIYAWA,CHC,UTTARPRADESH,25.458256999996497,82.42728199987816
GANGAPUR,CHC,UTTARPRADESH,25.46752199980061,82.88105400009152
COLAPUR MCH,CHC,UTTARPRADESH,25.48333299982623,83.0166670000471
RH Barari,CHC,BIHAR,25.500164099563325,87.37797459982399
RH Naubatpur,CHC,BIHAR,25.503224999620045,84.96105199999246
Saidpur,CHC,UTTARPRADESH,25.53128899993094,83.23242199972277
Kushmandi Rural Hospital,CHC,WEST BENGAL,25.532021319877437,88.36258462919923
Mankachar CHC,CHC,ASSAM,25.53529999931844,89.86623300027239
Mohanpur,CHC,BIHAR,25.55277778047676,85.34055556041079
RAM NAGAR,CHC,UTTARPRADESH,25.555686999786182,82.6200060003844
RH Manjhaul,CHC,BIHAR,25.566979000230237,86.11991600018422
RH Rupouli,CHC,BIHAR,25.578729999196938,87.15022999985023
DOBHI,CHC,UTTARPRADESH,25.58486700039761,83.02418800013463
BARSATHI,CHC,UTTARPRADESH,25.58905000014505,82.46726800024773
Rampur BPHC,CHC,WEST BENGAL,25.62573299953053,88.13604999972603
Hemtabad RH,CHC,WEST BENGAL,25.678767000233595,88.21586699975614
Bharkool,CHC,UTTARPRADESH,25.68284100008971,83.91054200065042
Jakhaniya,CHC,UTTARPRADESH,25.735580999617987,83.3711240005132
Zamaina,CHC,UTTARPRADESH,25.735580999617987,83.56613199996869
Dubhar,CHC,UTTARPRADESH,25.74454600008047,84.24213999967964
PARMANPUR,CHC,UTTARPRADESH,25.762399000020835,83.19005500031962
SUJANGANJ,CHC,UTTARPRADESH,25.76943200062842,82.29005700009472
Sonwani,CHC,UTTARPRADESH,25.77749499992265,84.3033230005312
Narahi,CHC,UTTARPRADESH,25.801527000171856,84.13757699982172
Sonbarsa,CHC,UTTARPRADESH,25.801527000171856,84.13757699982172
Nagra East,CHC,UTTARPRADESH,25.801527000171856,84.13757699982172
Lalganj,CHC,UTTARPRADESH,25.804360000561303,82.98398400020517
BARDAH,CHC,UTTARPRADESH,25.815280000058788,82.86393999978105
Jigni,CHC,UTTARPRADESH,25.81850499952778,83.10956399972171
Bhadaura,CHC,UTTARPRADESH,25.827784000602342,83.66251900033618
RH Tajpur,CHC,BIHAR,25.85720000002798,85.66961999952171
TUMNI,CHC,ASSAM,25.86201599997624,89.99156699974162
Menhnager,CHC,UTTARPRADESH,25.88221899986746,83.10059499983782
Ratanpura,CHC,UTTARPRADESH,25.90865100014325,83.74223000006113
Khajechand Chhapra,CHC,BIHAR,25.91712599968586,85.43770599941236
AMARGARH,CHC,UTTARPRADESH,25.931011000026352,82.32095599968127
Alair,CHC,TELANGANA,17.645954000026464,79.0465660002076
Siswan,CHC,BIHAR,25.950269999913576,84.39973000009185
RH Amour,CHC,BIHAR,25.95569500082557,87.72957499990746
KOLUHKHOR,CHC,UTTARPRADESH,25.956511000244543,83.25480400023541
RH Marhaura,CHC,BIHAR,25.96679999967555,84.86669999995051
Medziphema CHC,CHC,ASSAM,25.97638899928927,93.90666700059732
RH Sakra,CHC,BIHAR,25.977677049799787,85.56119391965025
Boko FRU,CHC,ASSAM,25.97981700023577,91.22271700072852
DUDHNOI FRU,CHC,ASSAM,25.981950000123533,90.7886499999215
RH Baniapur,CHC,BIHAR,25.996709999271054,84.69155000006226
Raghunathpur,CHC,BIHAR,26.000589999352357,84.27229000015197
BADHYA,CHC,UTTARPRADESH,26.013376000166485,83.0709479993307
Mohammadabad Gohna,CHC,UTTARPRADESH,26.02667399980399,83.39121100040931
Chakulia RH,CHC,WEST BENGAL,26.027816999800773,87.9441669992938
Chhaygaon CHC,CHC,ASSAM,26.038633000414425,91.35018300060769
Rani CHC,CHC,ASSAM,26.04425000050984,91.58621699980009
Bokolia  CHC,CHC,ASSAM,26.064016999784283,93.1825830003418
Sitai RH,CHC,WEST BENGAL,26.0644829996595,89.30060000059464
RH Tariyann,CHC,BIHAR,26.06779999995407,84.8985700002058
P.P. Kamaicha,CHC,UTTARPRADESH,26.0703780002284,82.30512100001108
Bamanhat Rural Hospital,CHC,WEST BENGAL,26.07443299978357,89.5835830000273
Lodhan Rural Hospital,CHC,WEST BENGAL,26.07573299994861,88.10843299952154
MUBARAKPUR,CHC,UTTARPRADESH,26.078497999528803,83.29335999945363
Goroimari CHC,CHC,ASSAM,26.08169999961572,91.2551500003252
RH Raniganj,CHC,BIHAR,26.086860760273517,87.23529666995908
SUITHAKALA,CHC,UTTARPRADESH,26.10043699922764,82.49944899994932
Ghosi,CHC,UTTARPRADESH,26.10518600041239,83.50545700000356
KHETRI CHC,CHC,ASSAM,26.105666999421352,92.09031699972022
TAHBERPUR,CHC,UTTARPRADESH,26.111802999982224,83.07289499979265
Doboka,CHC,ASSAM,26.114332999714424,92.85703300059107
CHC Fatehpur Mandaon,CHC,UTTARPRADESH,26.13207199961673,83.7084359998084
Gossanimari BPHC,CHC,WEST BENGAL,26.139166999216176,89.36026700008112
RH Jokihat,CHC,BIHAR,26.14270986011924,87.61837073000122
JIYAN PUR,CHC,UTTARPRADESH,26.161553000296017,83.3397170000402
Badraon,CHC,UTTARPRADESH,26.166243000079035,83.46076499984667
Kampur,CHC,ASSAM,26.166982999824285,92.6535500000978
Sitalkuchi RH,CHC,WEST BENGAL,26.16816699996899,89.18158299911909
Pawai,CHC,UTTARPRADESH,26.176184999566864,82.72692199968684
AHIRAULA,CHC,UTTARPRADESH,26.18016199970316,82.90027499979924
Salempur,CHC,UTTARPRADESH,26.18299999987805,83.55228499987001
RH Manigachi,CHC,BIHAR,26.19127400002324,86.19589829977724
AGOMANI CHC,CHC,ASSAM,26.19944999962169,89.78531699952704
Sarupathar,CHC,ASSAM,26.211400000399312,93.86436700024298
RH Tribeniganj,CHC,BIHAR,26.22889999965142,86.86779999971317
PARASURAMPUR,CHC,UTTARPRADESH,26.233262000442004,83.16367200054958
Dewanhat BPHC,CHC,WEST BENGAL,26.233266999566325,89.48468299948344
RH Chhattargachh,CHC,BIHAR,26.2392319999305,88.11305999966618
Nimgaon Ketki,CHC,MAHARASHTRA,18.459899999820102,74.5434979999155
Vani,CHC,MAHARASHTRA,20.335580000754742,73.67512999974636
Kaprada,CHC,GUJARAT,20.345296879797303,73.217552409901
Nanapondha,CHC,GUJARAT,20.413405100294774,73.12596632980535
Umrane,CHC,MAHARASHTRA,20.4174499997298,74.3184999998212
Girnare,CHC,MAHARASHTRA,20.4174499997298,74.3184999998212
Deola,CHC,MAHARASHTRA,20.429979999676256,74.20398000059059
Rohina,CHC,GUJARAT,20.45514157066639,73.0101356005403
Pindval,CHC,GUJARAT,20.46978660019795,73.30882601012678
Abhona,CHC,MAHARASHTRA,20.521290000326232,73.93113999940515
motigarpur,CHC,UTTARPRADESH,26.24089299964298,82.29982500021985
HALAKURA CHC,CHC,ASSAM,26.25313300028927,89.77538300061886
Mukalmua FRU CHC BPHC,CHC,ASSAM,26.27140000029077,91.3492999998025
BAZNAPATHAR,CHC,ASSAM,26.271466999899665,91.82990000002486
Chandmama Model Hospital,CHC,ASSAM,26.275132999245024,90.94800000029964
Mandia Model Hospital,CHC,ASSAM,26.282799999639348,90.77858300004564
RH Raghopur,CHC,BIHAR,26.30060000032033,86.83830000041746
JALAALPUR,CHC,UTTARPRADESH,26.301279000224827,82.75451199922881
BAMUNI,CHC,ASSAM,26.303233000698835,92.79655000024658
Persiya Chandaur,CHC,UTTARPRADESH,26.306139000785908,83.85522999952533
Bebejia,CHC,ASSAM,26.3119999997008,92.63823299956316
